O	3191 動 扮笑面 pān-tshiò-bīn ['伊', '這', '个', '人', '就是', '戇直', '，', '袂曉', '看', '人', '的', '目色', '扮笑面', '。'] 他這個人就是愚直，不會看人臉色賠笑臉。
O	3192 動 忤逆 ngóo-gi̍k ['毋通', '忤逆', '序大人', '。'] 不要違背父母的意思。
X	3194 形 扭掠 liú-lia̍h ['伊', '做', '代誌', '跤手', '真', '扭', '掠', '。'] 他做事手腳很敏捷。
O	3195 名 序細 sī-sè/sī-suè ['這馬', '的', '序細', '是', '愈', '來', '愈', '無', '站節', '。'] 現在的後輩是愈來愈沒分寸。
O	3196 動 忌喙 khī-tshuì ['破病', '的', '人', '閣', '毋知', '欲', '忌喙', '，', '你', '實在', '真', '害', '。'] 生病的人還不知道要禁忌一些食物，你實在真糟糕。
O	3209 名 批 【白】phue ['一', '張', '批', ' '] 一封信
O	3210 動 找 tsāu ['頭家', '找', '兩百', '箍', '予', '人客', '。'] 老闆找兩百元給客人。
O	3213 動 抉 【替】kuat ['抉', '喙䫌', ' '] 打耳光
O	3214 動 把 【白】pé ['把', '牢', '咧', ' '] 握住
O	3215 動 抌 【替】tìm ['抌', '石', '頭', ' '] 投擲石頭
O	3216 動 抐 【替】lā ['菜', '去', '抐', '抐', '咧', '，', '無', '，', '會', '臭火焦', '。'] 去把菜攪拌一下，否則會燒焦。
X	3217 連 抑 ia̍h ['是', '你', '欲', '出', '國', '抑是', '伊', '欲', '出', '國', '？'] 是你要出國還是他要出國？
O	3219 動 抔 【替】put ['米', '落', '甲', '規', '塗跤', '，', '趕', '緊', '抔', '起來', '。'] 米粒散落一地，趕快撿拾起來。
O	3220 動 投 tâu ['學生', '去', '共', '老師', '投', '。'] 學生們去向老師告狀。
O	3222 動 折 【白】tsi̍h ['手骨', '折', '去', '矣', '。'] 手骨斷掉了。
X	3223 動 改 kái ['改途', ' '] 變換行業類別
X	3226 名 旱 【白】huānn ['洘旱', ' '] 大旱、乾旱
X	3227 名 旱 【白】uānn ['洘旱', ' '] 大旱、乾旱
X	3228 量 更 【白】kenn/kinn ['三更半暝', ' '] 三更半夜
O	3229 名 杆 【白】kuainn ['眠床', '杆', ' '] 支撐床板的橫木
O	3234 名 村 tshun ['村', '庄', ' '] 鄉民聚集居住的地方
X	3235 名 杓 sia̍h ['落杓', ' '] 可供濾掉水分的杓子
O	3236 名 杙 【替】khi̍t ['牛', '杙', ' '] 栓牛用的木樁
O	3238 名 杏仁 hīng-jîn/hīng-lîn ['伊', '毋敢', '食', '杏仁', '。'] 他不敢吃杏仁。
O	3243 名 杙仔 khi̍t-á ['釘', '杙仔', '做', '界', '。'] 打樁為地界。
O	3249 名 批信 phue-sìn ['遮的', '批信', '是', '欲', '寄', '去', '美', '國', '的', '。'] 這些信件是要寄去美國的。
O	3250 連 抑是 ia̍h-sī ['你', '欲', '啉', '咖啡', '抑是', '欲', '啉茶', '？'] 你要喝咖啡還是要喝茶？
O	3252 動 投降 tâu-hâng ['明明', '知影', '會', '輸', '，', '\ue701', '猶原', '無愛', '投降', '。'] 明明知道會輸，他們仍然不投降。
O	3254 動 批准 phue-tsún ['等', '頭家', '批准', '就', '開', '始', '施', '工', '。'] 等老闆批准就開始施工。
O	3260 動 改酒 kái-tsiú ['伊', '自', '中風', '了後', '，', '就', '改酒', '矣', '。'] 他自從中風以後，就戒酒了。
O	3263 動 改途 kái-tôo ['生理', '無', '好', '，', '規氣', '改途', '好', '啦', '！'] 生意不好，乾脆改行算了！
O	3264 名 把握 pá-ak ['無', '把握', '的', '代誌', '毋通', '做', '。'] 沒把握的事不要做。
O	3265 動 改換 kái-uānn ['趁', '放', '假', '去', '𨑨迌', '會當', '改換', '心情', '。'] 趁著放假去玩可以改變心情。
O	3269 動 批評 phue-phîng ['咱', '毋通', '濫糝', '共', '人', '批評', '。'] 我們不要胡亂批評別人。
O	3270 動 改裝 kái-tsong ['這', '批', '機器', '著', '先', '改裝', '，', '才會', '當', '配合', '本', '來', '的', '規', '格', '。'] 這批機器必須先改裝，才能配合原本的規格。
O	3275 動 投稿 tâu-kó ['你', '的', '文章', '寫', '甲', '真', '好', '，', '會使', '去', '投稿', '矣', '。'] 你的文章寫得很好，可以去投稿了。
O	3276 動 投靠 tâu-khò ['伊', '去', '臺北', '投靠', '\ue701', '阿姊', '。'] 她去臺北投靠她姊姊生活。
X	3277 形 投機 tâu-ki ['我', '佮', '伊', '真', '投', '機', '。'] 我和他很投機。
O	3278 動 找錢 tsāu-tsînn ['頭家', '袂記得', '找錢', '予伊', '。'] 老闆忘了找錢給他。
O	3279 名 把戲 pá-hì ['伊', '是', '咧', '變', '啥', '把戲', '，', '予', '人', '看', '攏', '無', '。'] 他在耍什麼花招，讓人都看不懂。
O	3282 動 改薰 kái-hun ['伊', '改薰', '改', '兩', '年', '矣', '，', '猶閣', '改', '袂', '掉', '。'] 他戒菸戒兩年了，還戒不掉。
O	3284 動 抗議 khòng-gī ['員', '工', '受害', '，', '走', '去', '揣', '頭家', '抗議', '。'] 員工受害，去向老闆抗議。
O	3287 動 改變 kái-piàn ['伊', '最近', '改變', '真', '濟', '。'] 他最近改變很多。
X	3289 動 步 pōo ['步輦', ' '] 徒步行走
O	3290 代 每 muí ['阮', '老師', '每', '個', '月', '攏', '會', '來', '阮', '兜', '做', '一', '擺', '家', '庭', '訪問', '。'] 我們老師每一個月都會來我家做一次家庭訪問。
X	3292 形 汫 【替】tsiánn ['試鹹汫', ' '] 試味道鹹淡
O	3293 副 汰 thài ['這', '塊', '餅', '予', '你', '，', '你', '若無', '愛', '就', '汰', '。'] 這塊餅給你，你如果不要就算了。
O	3294 動 汰 【替】thuā ['叫', '你', '共', '這', '領', '衫', '提', '去', '汰', '汰', '咧', '，', '你', '是', '有', '聽著', '無', '？'] 叫你把這件衣服拿去用清水漂洗一下，你到底有沒有聽見啊？
X	3295 動 沃 ak ['沃花', ' '] 澆花
O	3296 動 沉 【文】tîm ['有', '船仔', '沉', '落去', '海', '裡', '矣', '。'] 有船沉到海裡去了。
O	3297 動 沐 【替】bak ['這', '領', '衫', '沐', '著', '色', '。'] 這件衣服染到顏色。
O	3298 動 沕 【替】bi̍t ['彼', '隻', '船仔', '沕', '落去', '水', '底', '矣', '。'] 那艘船沉到水底去了。
O	3301 名 沙 【白】sua ['沙', '仔', ' '] 沙子
O	3303 副 每日 muí-ji̍t/muí-li̍t ['自', '從', '離開', '故鄉', '，', '每日', '思念', '爸母', '。'] 自從離開故鄉，每天思念父母。
O	3304 動 決心 kuat-sim ['伊', '決心', '欲', '拍拚', '讀冊', '。'] 他下定決心要努力讀書。
O	3306 動 沃水 ak-tsuí ['遮的', '花', '愛', '沃水', '。'] 這些花要澆水。
O	3307 動 沐手 bak-tshiú ['這', '物件', '垃圾', '，', '你', '莫', '來', '沐手', '。'] 這東西很髒，你不要來沾手。
O	3308 動 沐水 bak tsuí ['月內人', '莫', '去', '沐水', '。'] 坐月子的婦人不要去碰水。
O	3309 動 沖水 tshiâng-tsuí ['塗跤', '愛', '沖水', '才', '洗', '會', '清氣', '。'] 地上要沖水才洗得乾淨。
O	3310 動 沖犯 tshiong-huān ['你', '按呢', '亂講', '，', '會', '去', '沖犯', '著', '神明', '。'] 你這樣亂說話，會冒犯神明。
O	3311 名 每年 muí-nî ['公', '司', '每年', '攏', '有', '發', '獎金', '予伊', '。'] 公司每年都有發獎金給他。
X	3313 形 沙沙 sua-sua ['這', '塊', '西瓜', '食', '著', '沙', '沙', '。'] 這塊西瓜口感沙沙的。
O	3314 動 沐沐泅 bo̍k-bo̍k-siû ['我', '看', '著', '有', '人', '佇', '水', '底', '沐沐泅', '。'] 我看到有人在水中掙扎浮沉。
O	3316 動 沉底 tîm-té/tîm-tué ['水', '坐清', '了後', '，', '塗沙', '攏', '沉底', '矣', '。'] 水沉澱之後，沙土全都沉積在底部了。
O	3318 動 沃肥 ak-puî ['阿爸', '今仔日', '去', '菜園', '仔', '沃肥', '。'] 爸爸今天去菜園施肥。
O	3320 動 沃雨 ak-hōo ['雨幔', '穿', '咧', '，', '較', '袂', '沃雨', '。'] 雨衣穿著，才不會淋雨。
O	3322 動 汰衫 thuā-sann ['伊', '佇', '溪仔墘', '咧', '汰衫', '。'] 她在溪邊清洗衣服。
O	3323 形 沉重 tîm-tāng ['伊', '的', '心情', '真', '沉重', '。'] 他的心情很沉重。
O	3324 名 沙埔 sua-poo ['咱', '毋通', '佇', '沙埔', '地', '種作', '。'] 我們不要在溪邊的沙地耕作。
O	3325 形 沙屑 sua-sap ['伊', '做人', '真', '豪', '爽', '，', '袂', '沙屑', '。'] 他為人很爽快，不囉嗦。
O	3326 熟 求神問佛 kiû-sîn-mn̄g-pu̍t ['這', '款', '代誌', '求神問佛', '嘛', '無', '效', '。'] 這種事情求神拜佛也沒用。
O	3329 動 求情 kiû-tsîng ['好佳哉', '有', '你', '替', '我', '求情', '，', '若無', '，', '我', '就', '慘', '矣', '。'] 好在有你替我求情，否則，我就慘了。
O	3330 形 束結 sok-kiat ['這', '間', '厝', '看', '起來', '真', '束結', '。'] 這間房子看起來既小巧又結實。
O	3331 動 沙微 sa-bui ['伊', '拄', '仔', '睏醒', '，', '目睭', '沙微', '沙微', '。'] 他剛剛才睡醒，眼睛還是半開不張的樣子。
O	3333 名 灶跤 tsàu-kha ['士林', '夜市', '仔', '敢若', '阮', '兜', '的', '灶跤', '咧', '！'] 士林夜市好像我家廚房一樣！比喻常去士林夜市。
O	3335 名 步數 pōo-sòo ['全', '伊', '的', '步數', '了了', '，', '連鞭', '這', '連鞭', '彼', '。'] 全都是他的辦法，一下要這樣一下又那樣。
O	3337 動 步輦 pōo-lián ['我', '欲', '步輦', '去', '公園', '𨑨迌', '，', '你', '欲', '鬥', '陣', '來去', '無', '？'] 我要走路去公園玩耍，你要不要和我一起去？
O	3338 動 沃澹 ak-tâm ['雨水', '共', '花', '沃澹', '矣', '。'] 雨水把花澆溼了。
O	3339 動 束縛 sok-pa̍k ['結', '婚', '了後', '攏', '會', '予', '家', '庭', '束縛', '。'] 結婚後都會受限於家庭。
X	3342 名 災 tsai ['昨暗', '落', '大', '雨', '，', '阿', '英\ue701', '兜', '煞', '做', '水災', '。'] 昨天晚上下起大雨，阿英她家就淹了大水。
O	3343 名 災 【替】tse ['雞', '災', ' '] 雞瘟
X	3344 名 牢 【白】tiâu ['雞牢', ' '] 雞舍
X	3345 動 狂 kông ['掠狂', ' '] 抓狂
X	3347 名 疔 ting ['生', '疔仔', ' '] 長膿瘡
O	3348 名 疕 【替】phí ['收', '疕', '矣', '。'] 傷口結痂了。
X	3358 動 育 【替】io ['育飼', ' '] 養育
O	3363 名 男子漢 lâm-tsú-hàn ['男子漢', '大丈夫', '，', '我', '若', '講', '會', '到', '就', '做', '會', '到', '。'] 男子漢大丈夫，我如果說得到就一定做得到。
O	3366 名 私心 su-sim ['做', '代誌', '袂使', '有', '私心', '的', '。'] 做事情不能有利己的念頭。
O	3367 名 疔仔 ting-á ['生', '疔仔', ' '] 生膿瘡
O	3369 形 私立 su-li̍p ['這', '間', '學校', '是', '國立', '的', '抑是', '私立', '的', '？'] 這間學校是國立的或是私立的？
O	3370 名 私交 su-kau ['阮', '兩', '人', '的', '私交', '誠', '好', '。'] 我們兩人的私交很好。
O	3371 動 育囝 io-kiánn ['爸母', '育囝', '真', '辛', '苦', '，', '咱', '大', '漢', '了後', '愛', '有孝', '爸母', '。'] 父母養育子女很辛苦，我們長大後要孝順父母。
O	3372 動 育囡仔 io gín-á ['育囡仔', '是', '一件', '無', '簡', '單', '的', '代誌', '。'] 養育小孩是一件不簡單的事。
O	3374 形 罕行 hán-kiânn ['真', '罕行', '，', '你', '今仔日', '哪', '有閒', '通', '來', '？'] 真是稀客，你今天怎麼會有空來？
O	3376 形 罕見 hán-kiàn ['雙頭', '蛇', '真', '罕見', '。'] 雙頭蛇很罕見。
O	3378 名 私奇 sai-khia ['我', '藏', '佇', '衫仔櫥', '的', '私奇', '去', '予', '阮', '阿母', '揣', '著', '矣', '。'] 我偷偷藏在衣櫥裡的私房錢被我媽媽發現了。
O	3382 名 秀梳仔 siù-se-á/siù-sue-á ['歹', '囡仔', '上', '驚', '秀梳仔', '。'] 壞孩子最怕細竹子。
O	3384 副 罕得 hán-tit ['你', '罕得', '來', '，', '加', '坐', '一', '下', '仔', '。'] 你難得來，多坐一會兒。
O	3388 形 肚脹 tóo-tiòng ['食', '甲', '肚脹', '無', '健康', '，', '略略仔', '飽', '就', '好', '。'] 吃到肚子脹不健康，微飽就好。
O	3389 名 肚腸 tōo-tn̂g ['伊', '的', '肚腸', '誠', '狹', '。'] 他的度量很狹小。
X	3390 動 育飼 io-tshī ['這', '个', '囡仔', '真', '歹育飼', '。'] 這個小孩多病，養育不容易。
O	3394 名 肚臍 tōo-tsâi ['你', '莫', '定', '定', '用', '手', '去', '挖', '肚臍', '。'] 你不要常常用手去挖你的肚臍眼。
O	3395 動 禿額 thuh-hia̍h ['伊', '三十', '歲', '爾爾', '就', '禿額', '矣', '。'] 他才三十歲而已前額就禿了。
O	3399 動 見 【白】kìnn ['敢有', '見', '校長', '？'] 有沒有和校長會面？
O	3400 名 角 kak ['這', '隻', '牛', '的', '角', '真', '長', '。'] 這頭牛的角很長。
X	3403 名 赤 【白】tshiah ['赤砂', ' '] 紅砂糖
O	3404 動 走 【白】tsáu ['伊', '走', '無去', '矣', '。'] 他跑不見了。
O	3406 量 身 【替】sian ['伊', '干焦', '一', '身', '人', '爾爾', '，', '無', '長', '半項', '。'] 他隻身一人，毫無積蓄。
X	3407 名 身 sin ['身軀', ' '] 身體
O	3410 名 辰 sîn ['辰', '時', ' '] 上午七點到九點
O	3411 連 那 【替】ná ['那', '行', '那', '看', ' '] 一邊走一邊看
O	3412 形 邪 siâ ['邪', '氣', ' '] 邪不勝正
O	3413 名 酉 iú ['酉', '時', ' '] 下午五點到七點
O	3415 代 阮 【替】guán ['阮', '欲', '走', '矣', '，', '你', '咧', '？'] 我們要走了，你呢？
O	3417 名 走山 tsáu-suann ['遮', '是', '走山', '了後', '才', '變', '成', '按呢', '。'] 這裡是走山以後才變成這樣的。
X	3418 名 良心 liông-sim ['咱', '做人', '著愛', '憑良心', '，', '毋通', '做', '失德', '的', '代誌', '。'] 我們做人要憑良心，不要做缺德的事。
O	3420 名 車手 tshia-tshiú ['車手', '愛', '扞', '予伊', '好', '，', '才', '袂', '跋倒', '。'] 車把要扶好，才不會跌倒。
O	3425 名 車仔 tshia-á ['用', '車仔', '車', '糾帶', '。'] 用縫紉機縫鬆緊帶。
O	3430 名 豆奶 tāu-ling/tāu-ni ['伊', '逐工', '透早', '攏', '愛', '啉', '豆奶', '、', '食', '包仔', '。'] 他每天一大早都要喝豆漿、吃包子。
O	3432 動 赤目 tshiah-ba̍k ['你', '毋通', '為', '著', '小可仔', '物件', '就', '來', '赤目', '。'] 你不要因為一點小東西就眼紅嫉妒。
O	3437 動 走色 tsáu-sik ['這', '領', '衫', '洗', '了', '會', '走色', '。'] 這件衣服洗了會褪色。
O	3439 名 身材 sin-tsâi ['伊', '四十', '歲', '矣', '，', '身材', '閣', '保', '持', '甲', '真', '好', '。'] 他四十歲了，身材還保持得很好。
O	3441 動 走私 tsáu-su ['\ue701', '走私', '毒', '品', '去', '予', '警察', '掠', '著', '。'] 他們走私毒品被警察抓到。
O	3443 動 走味 tsáu-bī ['這', '杯', '咖啡', '囥', '傷', '久', '，', '已', '經', '走味', '去', '矣', '。'] 這杯咖啡放太久，味道已經不對了。
X	3444 名 身命 sin-miā ['伊', '真', '荏身命', '。'] 他的體質真差。
O	3445 動 見怪 kiàn-kuài ['請', '你', '莫', '見怪', '。'] 請你不要見怪。
X	3446 名 豆油 tāu-iû ['搵豆油', ' '] 沾醬油
O	3452 名 身屍 sin-si ['伊', '去', '予', '大水', '流', '去', '，', '揣', '無', '身屍', '。'] 他被洪水沖走了，找不到屍體。
O	3453 名 車後斗 tshia-āu-táu ['彼', '幾', '箱', '物件', '囥', '佇', '車後斗', '就', '好', '矣', '。'] 那幾箱東西放在後車廂就好了。
O	3457 副 見若 kiàn-nā ['見若', '拄著', '王', '的', '，', '伊', '就', '會', '受氣', '。'] 只要碰到老王，他就會生氣。
X	3458 形 辛苦 sin-khóo ['爸母', '飼', '囝', '真', '辛', '苦', '。'] 父母養育小孩很辛苦。
X	3459 動 見面 kìnn-bīn ['初見面', '就', '予伊', '請', '，', '你', '敢', '袂歹', '勢', '？'] 才第一次見面就讓他請客，你難道不會不好意思嗎？
O	3460 動 走音 tsáu-im ['伊', '唱', '歌', '攏', '走音', '去', '矣', '，', '有', '夠', '歹聽', '的', '。'] 他唱歌都走音了，真夠難聽了。
O	3461 名 走桌的 tsáu-toh--ê ['你', '去', '叫', '彼个', '走桌的', '閣', '捾', '兩', '罐', '酒', '來', '！'] 你去叫那個跑堂的再拿兩瓶酒來！
O	3462 動 見笑 kiàn-siàu ['伊', '見笑', '轉', '受氣', '，', '講話', '才會', '大細', '聲', '。'] 他因為羞愧而生氣，說話才會大呼小叫。
O	3464 名 見笑代 kiàn-siàu-tāi ['這', '種', '見笑代', '以後', '毋通', '閣', '發生', '。'] 這種糗事以後不可再出現。
O	3466 熟 走袂開跤 tsáu-bē-khui-kha/tsáu-buē-khui-kha ['這陣', '我', '當咧', '無閒', '，', '走袂開跤', '。'] 我現在正在忙，分不開身。
O	3467 熟 走袂離 tsáu-bē-lī/tsáu-buē-lī ['水', '雄雄', '淹', '起來', '，', '想欲', '走', '嘛', '走袂離', '。'] 大水一下子就淹起來了，想跑也跑不開。
O	3468 動 走閃 tsáu-siám ['我', '這', '久', '無閒', '，', '袂', '走閃', '得', '。'] 我現在沒空，走不開。
O	3469 名 走馬燈 tsáu-bé-ting ['人生', '親像', '走馬燈', '。'] 人生好像走馬燈。比喻人生不停流轉，匆匆而過。
O	3470 名 豆乾 tāu-kuann ['阮', '阿公', '上', '愛', '食', '豆乾', '。'] 我爺爺最喜歡吃豆干。
O	3472 動 走唱 tsáu-tshiùnn ['有', '的', '歌手', '自', '細', '漢', '就', '四界', '去', '走唱', '。'] 有的歌手從小就四處走唱。
O	3475 名 豆粕 tāu-phoh ['阮', '阿媽', '提', '豆粕', '去', '飼', '豬', '。'] 我奶奶拿了榨油後剩下的豆渣去餵豬。
O	3481 名 辛勞 sin-lô ['這', '間', '店', '的', '頭家', '欲', '倩', '兩', '个', '辛勞', '。'] 這間店的老闆要請兩個雇員。
O	3484 動 走揣 tsáu-tshuē/tsáu-tshē ['伊', '一直', '咧', '走揣', '當年', '失', '散', '的', '查某囝', '。'] 他一直在到處尋找當年失散的女兒。
O	3489 名 言詞 giân-sû ['伊', '的', '言詞', '文雅', '，', '閣', '誠', '有', '學問', '。'] 他的言詞文雅，還真有學問。
O	3490 名 角勢 kak-sì ['三塊', '厝', '這', '角勢', '有', '真', '濟', '番麥', '。'] 三塊厝這一帶有很多玉蜀黍。
O	3491 動 走傱 tsáu-tsông ['伊', '為', '\ue701', '囝', '的', '代誌', '走傱', '。'] 他為了他兒子的事情奔波。
O	3494 名 赤跤 tshiah-kha ['赤跤', '逐', '鹿', '，', '穿', '鞋', '食', '肉', '。'] 打赤腳的人獵鹿，穿鞋不做事的人有鹿肉可吃。指勞苦者享受不到成果，不勞苦者反而得到報酬。
O	3495 名 赤跤仙仔 tshiah-kha-sian-á ['欲', '看病', '千萬', '毋通', '揣', '赤跤仙仔', '。'] 要看病千萬別找蒙古大夫。
O	3496 動 走路 tsáu-lōo ['這馬', '伊', '當咧', '走路', '。'] 他現在正在逃亡。
O	3497 動 走跳 tsáu-thiàu ['佇', '社會', '上', '走跳', '，', '目色', '愛', '金', '。'] 在社會上闖蕩，眼睛要放亮一點。
O	3502 動 走精 tsáu-tsing ['這', '个', '時鐘', '走精', '去', '矣', '。'] 這個鐘失準了。
O	3504 名 豆腐 tāu-hū ['伊', '做', '的', '豆腐', '軟', '閣', '幼', '，', '真', '好', '食', '。'] 他做的豆腐又柔軟又細緻，很好吃。
O	3509 名 豆餅 tāu-piánn ['阮', '兜', '攏', '提', '豆餅', '咧', '飼', '豬', '。'] 我家都拿豆渣餅餵豬。
O	3511 名 言論 giân-lūn ['每', '一', '个', '人', '攏', '有', '言論', '自由', '。'] 每個人都有言論自由。
O	3513 名 角齒 kak-khí ['伊', '車', '禍', '去', '挵', '一', '下', '角齒', '斷', '去', '。'] 他發生車禍，把犬齒給撞斷了。
O	3518 名 豆餡 tāu-ānn ['鋟鋟嚵', '，', '紅龜', '包', '豆餡', '。', '公', '仔', '食', '，', '婆仔', '罵', '。', '公', '仔', '攑', '扁擔', '，', '婆仔', '喝', '毋敢', '。'] 鐃鈸叮噹響，紅龜粿包豆沙餡。老公公吃，老婆婆罵。老公公舉起扁擔，老婆婆喊救命不敢。摘自蘆洲兒歌。
O	3519 名 車頭 tshia-thâu ['借問', '一', '下', '，', '我', '欲', '去', '車頭', '愛', '按', '佗位', '行', '？'] 請問一下，我要去車站該往哪裡走？
O	3520 名 車幫 tshia-pang ['你', '先', '去', '看有', '啥物', '車幫', '。'] 你先去看看有什麼班車。
O	3521 副 見擺 kiàn-pái ['見擺', '你', '都', '按呢', '講', '，', '見擺', '攏', '做', '袂', '好', '勢', '。'] 你每次都這麼說，卻每次都做不好。
X	3522 名 身軀 sin-khu ['伊', '耍', '甲', '規身軀', '烏', '趖', '趖', '。'] 他玩得全身髒兮兮。
O	3523 名 身軀邊 sin-khu-pinn ['伊', '身軀邊', '無', '半', '个', '人', '。'] 他身旁沒有半個人。
O	3528 名 赤鯮 tshiah-tsang ['紅尾冬', '，', '較', '贏', '食', '赤鯮', '。'] 吃當令的紅尾冬比吃赤鯮還要來得划算。
O	3529 名 身懸 sin-kuân ['伊', '身懸', '較', '矮人', '，', '講話', '顛倒', '較', '大', '聲', '。'] 他身高不及人家高，講話反而比較大聲。
X	3540 動 佯 【替】tènn/tìnn ['佯毋知', ' '] 裝作不知道
O	3541 動 使 【白】sái ['使', '暗步', ' '] 使用不光明的方法
O	3542 動 使 【文】sú ['使', '人', '感動', '。'] 讓人感動。
O	3543 動 來 lâi ['\ue701', '規', '家', '攏', '來', '。'] 他們全家都來。
O	3545 動 供 【白】king ['伊', '供', '出', '真', '濟', '人', '。'] 他供出很多人。
O	3546 動 供 【替】kìng ['供', '天公', ' '] 拜天公
O	3548 熟 佯毋知 tènn-m̄-tsai/tìnn-m̄-tsai ['伊', '逐項', '代誌', '攏', '佯毋知', '。'] 他每件事都裝不知道。
O	3549 名 事主 sū-tsú ['公親', '變', '事主', '。'] 仲裁者成了當事人。指被捲入糾紛之中。
O	3550 名 佬仔 láu-á ['阿', '達', '仔', '是', '一', '个', '佬仔', '，', '你', '毋通', '予伊', '騙', '去', '。'] 阿達是個騙子，你別讓他給騙了。
O	3552 動 來去 lâi-khì ['我', '欲', '先', '來去', '矣', '。'] 我要先離開了。用於表示告辭。
O	3554 形 乖巧 kuai-khá ['這', '个', '囡仔', '真', '乖巧', '。'] 這個孩子聰明伶俐，討人喜歡。
O	3555 動 佯生 tènn-tshenn/tìnn-tshinn ['物件', '就是', '你', '提', '的', '，', '莫', '佇', '遐', '咧', '佯生', '啦', '！'] 東西就是你拿的，別在那裝蒜了！
O	3557 動 使目尾 sái-ba̍k-bué/sái-ba̍k-bé ['小旦', '上', '𠢕', '共', '人', '使目尾', '。'] 小旦最會向人眉目傳情。
O	3558 動 使目箭 sái-ba̍k-tsìnn ['我', '看', '伊', '定', '定', '共', '你', '使目箭', '，', '無的確', '是', '對', '你', '有', '意思', '。'] 我看她常常對你拋媚眼，也許是對你有意思。
O	3562 動 使弄 sái-lōng ['伊', '極', '𠢕', '共', '人', '使弄', '。'] 他最會挑撥、唆使別人。
O	3563 動 來來去去 lâi-lâi-khì-khì ['伊', '規年迵天', '攏', '佇', '美', '國', '佮', '日', '本', '來來去去', '。'] 他一年到頭都在美國和日本兩地跑來跑去。
O	3565 動 來往 lâi-óng ['來往', '著愛', '幾', '日', '？'] 來回要幾天？
O	3566 動 使性地 sái-sìng-tē/sái-sìng-tuē ['伊', '定', '定', '使性地', '，', '所以', '逐家', '攏', '無愛', '佮', '伊', '做', '伙', '。'] 他常常耍脾氣，所以大家都不喜歡和他在一起。
O	3567 動 佩服 puē-ho̍k ['我', '真', '佩服', '伊', '。'] 我很佩服他。
O	3568 副 佳哉 ka-tsài ['佳哉', '你', '有', '紮', '雨傘', '，', '無', '，', '咱', '就', '愛', '沃雨', '矣', '。'] 好在你有帶雨傘，不然，我們就要淋雨了。
O	3569 副 事後 sū-āu ['事後', '才', '來', '彌補', '就', '袂赴', '矣', '。'] 事情發生之後再來彌補就來不及了。
O	3570 動 來洗 lâi-sé ['這', '個', '月', '無', '來洗', '。'] 本月月經沒來。
O	3572 動 侍候 sū-hāu ['伊', '彼个', '人', '萬項', '代誌', '攏', '愛', '人', '侍候', '。'] 他那個人每件事都要別人來服侍。
O	3574 名 事務 sū-bū ['法律', '事務', ' '] 法律業務
O	3575 名 事務所 sū-bū-sóo ['法律', '事務所', ' '] 法律事務所
O	3577 動 佮喙 kah-tshuì ['日', '本', '料理', '我', '較', '食', '都', '袂', '佮喙', '。'] 日本料理我再怎麼吃都不合胃口。
O	3579 動 佯痟 tènn-siáu/tìnn-siáu ['伊', '閣', '佇', '遐', '佯痟', '矣', '。'] 他又在那裡裝瘋賣傻了。
O	3580 動 佮意 kah-ì ['我', '所', '佮意', '的', '人', '就是', '你', '。'] 我喜歡的人就是你。
O	3592 熟 佯顛佯戇 tènn-tian-tènn-gōng/tìnn-tian-tìnn-gōng ['你', '莫', '佇', '遐', '咧', '佯顛佯戇', '。'] 你別在那裡裝瘋賣傻。
O	3593 動 供體 king-thé ['\ue701', '真', '𠢕', '共', '人', '供體', '。'] 他們很會用譬喻的方式罵人。
O	3594 動 佯戇 tènn-gōng/tìnn-gōng ['伊', '上', '𠢕', '佯戇', '。'] 他最會裝傻。
O	3595 動 侗戇 tòng-gōng ['毋', '去', '學', '一', '个', '工夫', '，', '規工', '坐', '佇', '遐', '，', '直直', '侗戇', '去', '。'] 不去學個本事，整天坐在那兒，越來變得越笨。
X	3598 量 兩 【白】niú ['半斤八兩', ' '] 八兩等於半斤，意指不相上下
O	3599 數 兩 【白】nn̄g ['兩', '蕊', '目睭', ' '] 兩個眼睛、雙眼
O	3601 量 具 【白】khū ['一', '具', '棺柴', ' '] 一具棺材
O	3605 動 刮 【替】kueh/kuih ['趕', '緊', '共', '你', '的', '喙䫌', '刮', '刮', '咧', '！'] 趕快把你的臉擦拭一下！
O	3606 動 刮 【替】khe ['趕', '緊', '共', '你', '跤底', '的', '塗沙', '刮', '刮', '咧', '！'] 快點把你腳底的泥土刮一刮！
X	3607 動 到 【替】kàu ['到位', '矣', '。'] 到達了。
O	3610 名 券 【文】kuàn ['彩', '券', ' '] 一種賭博性的投機票券，中獎者發給獎金。
O	3611 名 刺 tshì ['玫瑰', '有', '刺', '，', '愛', '小心', '。'] 玫瑰有刺，要小心。
O	3612 形 刺 tshiah ['伊', '足', '刺', '的', '。'] 他很兇。
O	3613 動 刻 khik ['刻', '字', ' '] 刻印章
O	3614 動 剁 【替】tok ['雞', '去', '剁', '剁', '咧', '通', '好', '食', '。'] 把雞拿去剁一剁可以吃。
O	3615 動 匼 【替】khap ['倒', '匼', ' '] 倒蓋
X	3619 量 卷 【文】kuàn ['第', '二卷', ' '] 上下卷
O	3620 動 卸 【替】sià ['卸', '任', ' '] 解除職務
X	3621 名 叔 【白】tsik ['阿叔', ' '] 叔叔
O	3622 動 取 tshú ['分', '文', '不', '取', ' '] 不接受任何一點東西
